category,answer,pred,response
aviation_engineering_and_maintenance,D,D,"### ANSWER
D"
management,A,A,"### ANSWER
A"
management,C,C,"### ANSWER
C"
management,C,C,"### ANSWER
C"
management,D,D,"### ANSWER
D"
ecology,B,B,"### ANSWER
B"
ecology,B,C,"### ANSWER
C"
ecology,B,D,"### ANSWER  
D"
ecology,B,D,"### ANSWER  
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,A,B,"### ANSWER
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
energy_management,D,B,"### ANSWER
B"
energy_management,C,C,"### ANSWER
C"
energy_management,A,B,"### ANSWER
B"
energy_management,A,A,"### ANSWER
A"
food_processing,C,D,"### ANSWER
D"
food_processing,A,D,"### ANSWER
D"
food_processing,C,C,"### ANSWER
C"
food_processing,C,B,"### ANSWER
B"
maritime_engineering,B,D,"### ANSWER
D"
maritime_engineering,A,D,"### ANSWER
D"
maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering,A,D,"### ANSWER
D"
electrical_engineering,D,C,"### ANSWER
C"
electrical_engineering,D,B,"### ANSWER
B"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,C,C,"### ANSWER
C"
real_estate,A,C,"### ANSWER
C"
real_estate,B,D,"### ANSWER  
D"
real_estate,A,C,"### ANSWER
C"
real_estate,A,D,"### ANSWER  
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,D,C,"### ANSWER
C"
environmental_science,B,B,"### ANSWER
B"
environmental_science,C,B,"### ANSWER
B"
environmental_science,C,B,"### ANSWER  
B"
environmental_science,C,D,"### ANSWER
D"
information_technology,B,B,"### ANSWER
B"
information_technology,D,D,"### ANSWER  
D"
information_technology,B,B,"### ANSWER
B"
information_technology,D,D,"### ANSWER
D"
energy_management,B,B,"### ANSWER
B"
energy_management,B,D,"### ANSWER
D"
energy_management,C,B,"### ANSWER
B"
energy_management,B,A,"### ANSWER
A"
nondestructive_testing,B,D,"### ANSWER
D"
nondestructive_testing,B,B,"### ANSWER  
B"
nondestructive_testing,C,D,"### ANSWER
D"
nondestructive_testing,C,D,"### ANSWER
D"
psychology,B,D,"### ANSWER
D"
psychology,B,B,"### ANSWER
B"
psychology,B,B,"### ANSWER
B"
psychology,A,D,"### ANSWER
D"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
accounting,A,D,"### ANSWER  
D"
accounting,D,D,"### ANSWER
D"
accounting,B,A,"### ANSWER
A"
accounting,D,D,"### ANSWER  
D"
mechanical_engineering,B,A,"### ANSWER
A"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,C,"### ANSWER
C"
aviation_engineering_and_maintenance,D,A,"### ANSWER  
A"
aviation_engineering_and_maintenance,A,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,B,"### ANSWER
B"
gas_technology_and_engineering,D,B,"B

### ANSWER
B"
gas_technology_and_engineering,D,A,"### ANSWER
A"
gas_technology_and_engineering,C,C,"### ANSWER
C"
gas_technology_and_engineering,B,B,"### ANSWER
B"
real_estate,B,B,"### ANSWER
B"
real_estate,D,D,"### ANSWER
D"
real_estate,B,B,"### ANSWER
B"
real_estate,C,D,"### ANSWER  
D"
management,B,D,"### ANSWER  
D"
management,D,C,"### ANSWER
C"
management,A,A,"### ANSWER
A"
management,C,A,"### ANSWER
A"
information_technology,D,D,"### ANSWER
D"
information_technology,B,B,"### ANSWER
B"
information_technology,A,A,"### ANSWER
A"
information_technology,B,B,"### ANSWER
B"
food_processing,D,C,"### ANSWER
C"
food_processing,A,D,"### ANSWER
D"
food_processing,D,B,"### ANSWER
B"
food_processing,C,B,"### ANSWER  
B"
maritime_engineering,D,A,"### ANSWER
A"
maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering,A,B,"### ANSWER
B"
maritime_engineering,C,C,"### ANSWER
C"
agricultural_sciences,D,B,"### ANSWER  
B"
agricultural_sciences,B,B,"### ANSWER  
B"
agricultural_sciences,A,A,"### ANSWER
A"
agricultural_sciences,D,B,"### ANSWER
B"
electrical_engineering,D,D,"### ANSWER
D"
electrical_engineering,D,B,"### ANSWER
B"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,B,B,"### ANSWER
B"
environmental_science,B,D,"### ANSWER
D"
environmental_science,D,D,"### ANSWER
D"
environmental_science,D,D,"### ANSWER
D"
environmental_science,C,B,"### ANSWER
B"
aviation_engineering_and_maintenance,C,C,"### ANSWER
C"
aviation_engineering_and_maintenance,A,A,"### ANSWER
A"
aviation_engineering_and_maintenance,C,D,"### ANSWER
D"
aviation_engineering_and_maintenance,C,C,"### ANSWER
C"
health,D,D,"### ANSWER  
D"
health,A,A,"### ANSWER
A"
health,C,D,"### ANSWER  
D"
health,A,D,"### ANSWER
D"
nondestructive_testing,B,D,"### ANSWER
D"
nondestructive_testing,D,D,"### ANSWER
D"
nondestructive_testing,B,B,"### ANSWER
B"
nondestructive_testing,B,D,"### ANSWER
D"
information_technology,C,C,"### ANSWER
C"
information_technology,B,B,"### ANSWER
B"
information_technology,C,C,"### ANSWER
C"
information_technology,D,A,"### ANSWER
A"
real_estate,C,A,"### ANSWER  
A"
real_estate,D,A,"### ANSWER
A"
real_estate,C,B,"### ANSWER
B"
real_estate,B,B,"### ANSWER
B"
agricultural_sciences,A,A,"### ANSWER
A"
agricultural_sciences,D,B,"### ANSWER
B"
agricultural_sciences,A,A,"### ANSWER
A"
agricultural_sciences,B,A,"### ANSWER  
A"
food_processing,D,D,"### ANSWER
D"
food_processing,D,D,"### ANSWER
D"
food_processing,D,D,"### ANSWER
D"
food_processing,D,D,"### ANSWER
D"
management,D,C,"### ANSWER
C"
management,D,B,"### ANSWER  
B"
management,D,C,"### ANSWER
C"
management,A,D,"### ANSWER
D"
gas_technology_and_engineering,D,C,"### ANSWER
C"
gas_technology_and_engineering,B,D,"### ANSWER
D"
gas_technology_and_engineering,A,C,"### ANSWER
C"
gas_technology_and_engineering,A,C,"### ANSWER
C"
maritime_engineering,C,B,"### ANSWER
B"
maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering,A,D,"### ANSWER
D"
maritime_engineering,C,B,"### ANSWER
B"
railway_and_automotive_engineering,B,,[EMPTY_RESPONSE]
railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering,C,A,"### ANSWER
A"
mechanical_engineering,B,C,"### ANSWER
C"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,D,C,"### ANSWER
C"
mechanical_engineering,B,A,"### ANSWER
A"
energy_management,C,A,"### ANSWER
A"
energy_management,C,C,"### ANSWER
C"
energy_management,A,B,"### ANSWER
B"
energy_management,C,A,"### ANSWER
A"
health,B,C,"### ANSWER
C"
health,A,A,"### ANSWER
A"
health,C,A,"### ANSWER
A"
health,B,A,"### ANSWER
A"
aviation_engineering_and_maintenance,D,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,D,"### ANSWER  
D"
aviation_engineering_and_maintenance,B,B,"### ANSWER
B"
aviation_engineering_and_maintenance,B,B,"### ANSWER
B"
psychology,D,D,"### ANSWER  
D"
psychology,D,D,"### ANSWER
D"
psychology,D,C,"### ANSWER
C"
psychology,D,A,"### ANSWER
A"
agricultural_sciences,B,A,"### ANSWER
A"
agricultural_sciences,C,C,"### ANSWER
C"
agricultural_sciences,C,B,"### ANSWER
B"
agricultural_sciences,C,C,"### ANSWER
C"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,D,B,"### ANSWER
B"
electrical_engineering,C,C,"### ANSWER
C"
electrical_engineering,C,C,"### ANSWER
C"
gas_technology_and_engineering,B,B,"### ANSWER
B"
gas_technology_and_engineering,B,B,"### ANSWER
B"
gas_technology_and_engineering,C,C,"### ANSWER
C"
gas_technology_and_engineering,D,B,"### ANSWER
B"
chemical_engineering,C,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,D,"### ANSWER
D"
nondestructive_testing,C,A,"### ANSWER
A"
nondestructive_testing,B,A,"### ANSWER
A"
computer_science,D,D,"### ANSWER
D"
computer_science,C,D,"### ANSWER
D"
agricultural_sciences,C,D,"### ANSWER
D"
agricultural_sciences,A,B,"### ANSWER
B"
agricultural_sciences,D,C,"### ANSWER
C"
agricultural_sciences,D,B,"### ANSWER
B"
food_processing,D,C,"### ANSWER
C"
food_processing,B,B,"### ANSWER
B"
food_processing,D,C,"### ANSWER
C"
food_processing,B,B,"### ANSWER
B"
real_estate,D,B,"### ANSWER
B"
real_estate,D,B,"### ANSWER
B"
real_estate,D,C,"### ANSWER
C"
real_estate,A,A,"### ANSWER
A"
aviation_engineering_and_maintenance,B,B,"### ANSWER
B"
aviation_engineering_and_maintenance,C,A,"### ANSWER
A"
aviation_engineering_and_maintenance,C,C,"### ANSWER
C"
aviation_engineering_and_maintenance,B,D,"### ANSWER
D"
health,D,A,"### ANSWER
A"
health,B,D,"### ANSWER
D"
health,A,C,"### ANSWER
C"
health,C,C,"### ANSWER
C"
management,A,D,"### ANSWER  
D"
management,D,D,"### ANSWER
D"
management,A,A,"### ANSWER
A"
management,B,B,"### ANSWER
B"
psychology,A,B,"### ANSWER
B"
psychology,B,C,"### ANSWER
C"
psychology,C,C,"### ANSWER
C"
psychology,A,A,"### ANSWER
A"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,C,C,"### ANSWER
C"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,C,C,"### ANSWER
C"
environmental_science,D,D,"### ANSWER  
D"
environmental_science,B,D,"### ANSWER
D"
environmental_science,C,B,"### ANSWER
B"
environmental_science,C,A,"### ANSWER
A"
accounting,D,D,"### ANSWER
D"
accounting,C,B,"### ANSWER  
B"
accounting,D,D,"### ANSWER  
D"
accounting,C,C,"### ANSWER  
C"
agricultural_sciences,B,B,"### ANSWER
B"
agricultural_sciences,D,D,"### ANSWER  
D"
agricultural_sciences,B,B,"### ANSWER
B"
agricultural_sciences,B,C,"### ANSWER
C"
railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering,D,D,"### ANSWER
D"
railway_and_automotive_engineering,B,A,"### ANSWER
A"
computer_science,C,D,"### ANSWER
D"
computer_science,D,C,"### ANSWER
C"
computer_science,D,D,"### ANSWER
D"
computer_science,C,C,"### ANSWER
C"
maritime_engineering,C,A,"### ANSWER
A"
maritime_engineering,A,C,"### ANSWER
C"
maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering,B,B,"### ANSWER
B"
information_technology,C,D,"### ANSWER
D"
information_technology,C,,[EMPTY_RESPONSE]
information_technology,C,A,"### ANSWER
A"
information_technology,B,B,"### ANSWER
B"
energy_management,C,C,"### ANSWER
C"
energy_management,B,B,"### ANSWER
B"
energy_management,B,B,"### ANSWER
B"
energy_management,D,D,"### ANSWER
D"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,A,C,"### ANSWER
C"
chemical_engineering,B,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,D,"### ANSWER
D"
aviation_engineering_and_maintenance,B,C,"### ANSWER
C"
aviation_engineering_and_maintenance,B,B,"### ANSWER
B"
health,C,C,"### ANSWER
C"
health,A,B,"### ANSWER
B"
health,B,C,"### ANSWER
C"
health,C,A,"### ANSWER  
A"
accounting,B,B,"### ANSWER  
B"
accounting,D,C,"### ANSWER
C"
accounting,C,D,"### ANSWER
D"
accounting,B,B,"### ANSWER
B"
management,C,A,"### ANSWER
A"
management,D,C,"### ANSWER
C"
management,A,B,"### ANSWER
B"
management,B,D,"### ANSWER  
D"
agricultural_sciences,B,A,"### ANSWER
A"
agricultural_sciences,D,B,"### ANSWER
B"
agricultural_sciences,D,D,"### ANSWER
D"
agricultural_sciences,D,A,"### ANSWER  
A"
electrical_engineering,D,D,"### ANSWER
D"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,B,C,"### ANSWER
C"
electrical_engineering,D,C,"### ANSWER
C"
gas_technology_and_engineering,D,D,"### ANSWER
D"
gas_technology_and_engineering,C,B,"### ANSWER
B"
gas_technology_and_engineering,D,D,"### ANSWER
D"
gas_technology_and_engineering,A,D,"### ANSWER
D"
mechanical_engineering,C,A,"### ANSWER
A"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,B,B,"B

### ANSWER
B"
environmental_science,C,C,"### ANSWER
C"
environmental_science,B,B,"### ANSWER  
B"
environmental_science,D,D,"### ANSWER
D"
environmental_science,C,D,"### ANSWER
D"
real_estate,C,C,"### ANSWER
C"
real_estate,D,A,"### ANSWER
A"
real_estate,A,C,"### ANSWER
C"
real_estate,D,B,"### ANSWER
B"
agricultural_sciences,B,D,"### ANSWER
D"
agricultural_sciences,B,B,"### ANSWER
B"
agricultural_sciences,B,B,"### ANSWER
B"
agricultural_sciences,B,C,"### ANSWER
C"
accounting,D,A,"### ANSWER
A"
accounting,B,A,"### ANSWER
A"
accounting,A,A,"### ANSWER
A"
accounting,D,D,"### ANSWER  
D"
aviation_engineering_and_maintenance,B,C,"### ANSWER
C"
aviation_engineering_and_maintenance,D,A,"### ANSWER
A"
aviation_engineering_and_maintenance,D,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,A,"### ANSWER
A"
food_processing,B,B,"### ANSWER
B"
food_processing,B,C,"### ANSWER
C"
food_processing,D,D,"### ANSWER
D"
food_processing,D,C,"### ANSWER
C"
health,C,C,"### ANSWER
C"
health,B,A,"### ANSWER  
A"
health,C,A,"### ANSWER
A"
health,D,C,"### ANSWER
C"
railway_and_automotive_engineering,B,B,"B

### ANSWER
B"
railway_and_automotive_engineering,C,C,"### ANSWER
C"
railway_and_automotive_engineering,C,C,"### ANSWER
C"
railway_and_automotive_engineering,D,D,"### ANSWER
D"
management,C,C,"### ANSWER
C"
management,C,C,"### ANSWER
C"
management,A,C,"### ANSWER
C"
management,A,A,"### ANSWER
A"
psychology,B,B,"### ANSWER
B"
psychology,A,C,"### ANSWER
C"
psychology,A,B,"### ANSWER  
B"
psychology,A,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,B,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
real_estate,D,D,"### ANSWER  
D"
real_estate,A,D,"### ANSWER
D"
real_estate,A,D,"### ANSWER  
D"
real_estate,B,D,"### ANSWER  
D"
food_processing,C,B,"### ANSWER  
B"
food_processing,D,D,"### ANSWER
D"
food_processing,C,C,"### ANSWER
C"
food_processing,D,B,"### ANSWER
B"
computer_science,B,C,"### ANSWER
C"
computer_science,B,B,"### ANSWER
B"
computer_science,D,D,"### ANSWER
D"
computer_science,D,D,"### ANSWER
D"
information_technology,B,B,"### ANSWER
B"
information_technology,C,C,"### ANSWER
C"
information_technology,D,D,"### ANSWER
D"
information_technology,D,D,"### ANSWER
D"
psychology,B,C,"### ANSWER
C"
psychology,A,D,"### ANSWER
D"
psychology,B,B,"### ANSWER
B"
psychology,B,A,"### ANSWER
A"
gas_technology_and_engineering,D,B,"### ANSWER
B"
gas_technology_and_engineering,D,D,"### ANSWER  
D"
gas_technology_and_engineering,D,B,"### ANSWER
B"
gas_technology_and_engineering,C,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,A,"### ANSWER
A"
aviation_engineering_and_maintenance,D,B,"### ANSWER
B"
aviation_engineering_and_maintenance,C,D,"### ANSWER
D"
aviation_engineering_and_maintenance,D,B,"### ANSWER
B"
agricultural_sciences,A,D,"### ANSWER
D"
agricultural_sciences,B,C,"### ANSWER  
C"
agricultural_sciences,A,B,"### ANSWER
B"
agricultural_sciences,D,B,"### ANSWER  
B"
maritime_engineering,C,D,"### ANSWER  
D"
maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering,A,B,"### ANSWER
B"
energy_management,C,C,"### ANSWER
C"
energy_management,A,A,"### ANSWER
A"
energy_management,A,D,"### ANSWER
D"
energy_management,C,C,"### ANSWER
C"
electrical_engineering,D,D,"### ANSWER
D"
electrical_engineering,C,C,"### ANSWER
C"
electrical_engineering,C,D,"### ANSWER
D"
electrical_engineering,C,B,"### ANSWER
B"
chemistry,B,D,"### ANSWER
D"
chemistry,D,C,"### ANSWER
C"
chemistry,B,D,"### ANSWER
D"
chemistry,B,B,"### ANSWER
B"
environmental_science,C,C,"### ANSWER
C"
environmental_science,D,B,"### ANSWER
B"
environmental_science,B,C,"### ANSWER
C"
environmental_science,B,D,"### ANSWER
D"
chemical_engineering,C,,[EMPTY_RESPONSE]
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,A,A,"### ANSWER
A"
health,D,D,"### ANSWER  
D"
health,D,D,"### ANSWER
D"
health,A,B,"### ANSWER
B"
political_science_and_sociology,B,B,"### ANSWER  
B"
real_estate,D,D,"### ANSWER  
D"
real_estate,A,A,"### ANSWER
A"
real_estate,C,A,"### ANSWER
A"
real_estate,B,D,"### ANSWER  
D"
maritime_engineering,D,A,"### ANSWER
A"
maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering,A,A,"### ANSWER
A"
gas_technology_and_engineering,D,C,"### ANSWER
C"
gas_technology_and_engineering,B,B,"### ANSWER
B"
gas_technology_and_engineering,A,A,"### ANSWER
A"
gas_technology_and_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering,D,A,"### ANSWER
A"
railway_and_automotive_engineering,C,B,"### ANSWER
B"
railway_and_automotive_engineering,C,D,"### ANSWER
D"
railway_and_automotive_engineering,B,B,"### ANSWER
B"
computer_science,B,B,"### ANSWER
B"
computer_science,B,B,"### ANSWER
B"
computer_science,D,B,"### ANSWER
B"
computer_science,D,B,"### ANSWER
B"
food_processing,C,D,"### ANSWER
D"
food_processing,D,B,"### ANSWER
B"
food_processing,D,D,"### ANSWER
D"
food_processing,D,D,"### ANSWER  
D"
management,B,A,"### ANSWER
A"
management,C,A,"### ANSWER
A"
management,A,A,"### ANSWER
A"
management,A,B,"### ANSWER
B"
chemistry,B,B,"### ANSWER
B"
chemistry,B,B,"### ANSWER
B"
chemistry,D,C,"### ANSWER  
C"
chemistry,B,B,"### ANSWER
B"
aviation_engineering_and_maintenance,D,A,"### ANSWER
A"
aviation_engineering_and_maintenance,C,C,"### ANSWER
C"
aviation_engineering_and_maintenance,B,D,"### ANSWER
D"
aviation_engineering_and_maintenance,B,B,"### ANSWER
B"
chemical_engineering,A,B,"### ANSWER
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER
A"
agricultural_sciences,A,C,"### ANSWER
C"
agricultural_sciences,B,C,"### ANSWER
C"
agricultural_sciences,A,D,"### ANSWER  
D"
agricultural_sciences,D,C,"### ANSWER
C"
information_technology,D,A,"### ANSWER  
A"
information_technology,C,C,"### ANSWER
C"
information_technology,B,A,"### ANSWER
A"
information_technology,B,D,"### ANSWER
D"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,D,B,"### ANSWER
B"
mechanical_engineering,D,B,"### ANSWER
B"
mechanical_engineering,C,B,"### ANSWER
B"
psychology,D,D,"### ANSWER
D"
psychology,D,A,"### ANSWER
A"
psychology,B,B,"### ANSWER
B"
psychology,C,C,"### ANSWER
C"
food_processing,B,D,"### ANSWER
D"
food_processing,B,A,"### ANSWER
A"
food_processing,C,D,"### ANSWER
D"
food_processing,A,B,"### ANSWER
B"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,B,D,"D

### ANSWER
D"
electrical_engineering,D,B,"### ANSWER
B"
electrical_engineering,B,D,"### ANSWER
D"
political_science_and_sociology,A,A,"### ANSWER
A"
political_science_and_sociology,D,C,"### ANSWER
C"
political_science_and_sociology,B,A,"### ANSWER
A"
political_science_and_sociology,B,C,"### ANSWER
C"
energy_management,C,D,"### ANSWER  
D"
energy_management,B,B,"### ANSWER
B"
energy_management,B,C,"### ANSWER
C"
energy_management,B,B,"### ANSWER
B"
real_estate,A,A,"### ANSWER
A"
real_estate,D,D,"### ANSWER  
D"
real_estate,D,D,"### ANSWER
D"
real_estate,D,B,"### ANSWER  
B"
railway_and_automotive_engineering,C,D,"### ANSWER
D"
railway_and_automotive_engineering,D,B,"### ANSWER
B"
railway_and_automotive_engineering,B,B,"### ANSWER  
B"
railway_and_automotive_engineering,D,C,"### ANSWER
C"
information_technology,B,B,"### ANSWER
B"
information_technology,C,B,"### ANSWER
B"
information_technology,D,A,"### ANSWER
A"
information_technology,D,D,"### ANSWER
D"
psychology,A,D,"### ANSWER
D"
psychology,A,B,"### ANSWER
B"
psychology,B,C,"### ANSWER
C"
psychology,D,A,"### ANSWER
A"
environmental_science,C,C,"### ANSWER
C"
environmental_science,C,C,"### ANSWER
C"
environmental_science,C,A,"### ANSWER
A"
environmental_science,C,B,"### ANSWER
B"
maritime_engineering,D,A,"### ANSWER
A"
maritime_engineering,B,B,"### ANSWER
B"
maritime_engineering,D,D,"### ANSWER
D"
maritime_engineering,A,A,"### ANSWER
A"
mechanical_engineering,C,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,C,B,"### ANSWER
B"
food_processing,C,C,"### ANSWER
C"
food_processing,D,A,"### ANSWER
A"
food_processing,A,A,"### ANSWER
A"
food_processing,C,B,"### ANSWER  
B"
aviation_engineering_and_maintenance,D,C,"### ANSWER  
C"
aviation_engineering_and_maintenance,B,B,"### ANSWER
B"
aviation_engineering_and_maintenance,A,B,"### ANSWER
B"
aviation_engineering_and_maintenance,A,A,"### ANSWER
A"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,D,B,"### ANSWER
B"
electrical_engineering,D,C,"### ANSWER
C"
electrical_engineering,C,C,"### ANSWER
C"
computer_science,D,B,"### ANSWER
B"
computer_science,D,D,"### ANSWER
D"
computer_science,D,A,"### ANSWER
A"
computer_science,C,C,"### ANSWER
C"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,B,"### ANSWER
B"
chemical_engineering,B,B,"### ANSWER
B"
energy_management,A,A,"### ANSWER
A"
energy_management,B,A,"### ANSWER
A"
energy_management,B,C,"### ANSWER
C"
energy_management,B,B,"### ANSWER  
B"
railway_and_automotive_engineering,B,B,"### ANSWER
B"
railway_and_automotive_engineering,D,B,"### ANSWER
B"
railway_and_automotive_engineering,D,D,"### ANSWER  
D"
railway_and_automotive_engineering,D,D,"### ANSWER
D"
management,A,D,"### ANSWER
D"
management,B,B,"### ANSWER
B"
management,C,D,"### ANSWER
D"
management,A,C,"### ANSWER
C"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,C,B,"### ANSWER
B"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,C,A,"### ANSWER
A"
psychology,B,C,"### ANSWER
C"
psychology,A,D,"### ANSWER  
D"
psychology,D,C,"### ANSWER
C"
psychology,A,C,"### ANSWER
C"
food_processing,D,B,"### ANSWER
B"
food_processing,A,C,"### ANSWER
C"
food_processing,C,B,"### ANSWER
B"
food_processing,C,D,"### ANSWER
D"
chemistry,B,D,"### ANSWER
D"
chemistry,C,C,"### ANSWER
C"
chemistry,B,B,"### ANSWER
B"
chemistry,A,A,"### ANSWER
A"
gas_technology_and_engineering,C,A,"### ANSWER
A"
gas_technology_and_engineering,D,D,"### ANSWER  
D"
gas_technology_and_engineering,D,D,"### ANSWER
D"
gas_technology_and_engineering,C,,[EMPTY_RESPONSE]
real_estate,D,A,"### ANSWER
A"
real_estate,B,A,"### ANSWER  
A"
real_estate,B,B,"### ANSWER  
B"
real_estate,B,B,"### ANSWER
B"
maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering,C,C,"### ANSWER
C"
maritime_engineering,A,A,"### ANSWER
A"
maritime_engineering,B,D,"### ANSWER
D"
agricultural_sciences,C,B,"### ANSWER
B"
agricultural_sciences,B,,[EMPTY_RESPONSE]
agricultural_sciences,C,C,"### ANSWER
C"
agricultural_sciences,C,D,"### ANSWER
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER  
A"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,C,"### ANSWER
C"
mechanical_engineering,B,B,"### ANSWER
B"
information_technology,D,A,"### ANSWER
A"
information_technology,A,C,"### ANSWER
C"
information_technology,C,B,"### ANSWER
B"
information_technology,C,D,"### ANSWER
D"
environmental_science,C,C,"### ANSWER  
C"
environmental_science,B,C,"### ANSWER
C"
environmental_science,B,B,"### ANSWER
B"
environmental_science,C,C,"### ANSWER
C"
electrical_engineering,B,A,"### ANSWER
A"
electrical_engineering,B,B,"### ANSWER
B"
electrical_engineering,D,D,"### ANSWER  
D"
electrical_engineering,B,D,"### ANSWER
D"
energy_management,C,C,"### ANSWER
C"
