category,answer,pred,response
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,B,D,"### ANSWER  
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,C,A,"### ANSWER
A"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,D,C,"### ANSWER
C"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,C,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,C,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,C,B,"### ANSWER
B"
mechanical_engineering,C,C,"### ANSWER  
C"
mechanical_engineering,C,A,"### ANSWER
A"
mechanical_engineering,C,C,"### ANSWER  
C"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,C,"### ANSWER
C"
mechanical_engineering,B,C,"### ANSWER
C"
mechanical_engineering,D,D,"### ANSWER  
D"
mechanical_engineering,B,C,"### ANSWER
C"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,D,"### ANSWER  
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,C,B,"### ANSWER
B"
mechanical_engineering,D,,[EMPTY_RESPONSE]
mechanical_engineering,C,C,"### ANSWER
C"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,B,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,D,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,B,D,"### ANSWER  
D"
mechanical_engineering,B,B,"### ANSWER
B"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,D,D,"### ANSWER
D"
mechanical_engineering,A,A,"### ANSWER
A

**Reasoning:** In fully developed laminar flow through a horizontal circular pipe, the pressure gradient is constant along the flow direction, leading to a linear pressure decrease. The velocity profile is parabolic, but pressure changes linearly due to steady, fully developed conditions."
fashion,C,D,"### ANSWER  
D"
fashion,B,D,"### ANSWER
D"
fashion,A,B,"### ANSWER
B"
fashion,C,D,"### ANSWER
D"
fashion,D,D,"### ANSWER  
D"
fashion,C,B,"### ANSWER
B"
fashion,A,D,"### ANSWER  
D"
fashion,B,A,"### ANSWER
A"
fashion,B,A,"### ANSWER
A"
fashion,D,B,"### ANSWER
B"
fashion,B,A,"### ANSWER  
A"
fashion,C,C,"### ANSWER
C"
fashion,D,D,"### ANSWER  
D"
fashion,B,B,"### ANSWER
B"
fashion,C,D,"### ANSWER  
D"
fashion,D,C,"### ANSWER
C"
fashion,A,B,"B

### ANSWER
B"
fashion,A,B,"B

### ANSWER
B"
fashion,A,A,"### ANSWER
A"
fashion,C,B,"B

### ANSWER
B"
fashion,B,,[EMPTY_RESPONSE]
fashion,B,C,"### ANSWER  
C"
fashion,D,D,"### ANSWER  
D"
fashion,A,C,"### ANSWER
C"
fashion,C,D,"### ANSWER
D"
fashion,D,A,"### ANSWER  
A"
fashion,D,D,"### ANSWER
D"
fashion,A,C,"### ANSWER
C"
fashion,C,A,"### ANSWER
A"
fashion,D,D,"### ANSWER  
D"
fashion,B,D,"### ANSWER
D"
fashion,C,B,"### ANSWER
B"
fashion,D,A,"### ANSWER
A"
fashion,C,A,"### ANSWER
A"
fashion,B,A,"### ANSWER
A"
fashion,A,B,"### ANSWER  
B"
fashion,B,C,"### ANSWER
C"
fashion,C,D,"### ANSWER  
D"
fashion,A,A,"### ANSWER
A"
fashion,C,A,"### ANSWER
A"
fashion,B,B,"### ANSWER  
B"
fashion,D,B,"### ANSWER
B"
fashion,A,C,"C
### ANSWER
C"
fashion,A,D,"### ANSWER
D"
fashion,A,B,"### ANSWER
B"
fashion,A,A,"### ANSWER
A"
fashion,B,D,"### ANSWER
D"
fashion,C,B,"### ANSWER
B"
fashion,D,C,"### ANSWER
C"
fashion,D,D,"### ANSWER  
D"
fashion,D,A,"### ANSWER
A"
fashion,D,D,"### ANSWER  
D"
fashion,C,A,"### ANSWER
A"
fashion,A,D,"### ANSWER
D"
fashion,D,A,"### ANSWER
A"
fashion,B,A,"### ANSWER  
A"
fashion,B,B,"### ANSWER
B"
fashion,C,D,"### ANSWER  
D"
fashion,B,C,"### ANSWER
C"
fashion,B,C,"### ANSWER
C"
fashion,C,A,"### ANSWER
A"
fashion,D,B,"### ANSWER  
B"
fashion,D,B,"### ANSWER
B"
fashion,D,C,"### ANSWER
C"
fashion,C,D,"### ANSWER
D"
fashion,C,B,"### ANSWER
B"
fashion,B,A,"### ANSWER
A"
fashion,B,B,"### ANSWER  
B"
fashion,C,C,"### ANSWER  
C"
fashion,B,D,"### ANSWER
D"
fashion,B,D,"### ANSWER
D"
fashion,A,B,"### ANSWER
B"
fashion,D,C,"### ANSWER
C"
fashion,D,C,"### ANSWER
C"
fashion,B,B,"### ANSWER
B"
fashion,B,B,"### ANSWER  
B"
fashion,B,C,"### ANSWER
C"
fashion,A,,[EMPTY_RESPONSE]
fashion,D,D,"### ANSWER
D"
fashion,A,A,"### ANSWER
A"
fashion,D,C,"### ANSWER
C"
fashion,A,B,"### ANSWER
B"
fashion,D,A,"### ANSWER  
A"
fashion,C,C,"### ANSWER
C"
fashion,D,D,"### ANSWER  
D"
fashion,B,C,"### ANSWER
C"
fashion,C,A,"### ANSWER
A"
fashion,C,D,"### ANSWER
D"
fashion,A,D,"### ANSWER
D"
fashion,A,B,"### ANSWER
B"
fashion,B,A,"탄소섬유는 강도가 크고 비중이 비교적 적은 특성을 가지고 있다. 나일론, 석면, 아크릴 중에서 탄소섬유가 가장 가벼우면서도 강한 소재이다.  

### ANSWER  
A"
fashion,A,D,"### ANSWER
D"
fashion,C,B,"### ANSWER  
B"
fashion,A,A,"### ANSWER  
A"
fashion,C,B,"### ANSWER  
B"
fashion,A,B,"### ANSWER
B"
fashion,D,C,"### ANSWER
C"
fashion,D,C,"### ANSWER
C"
fashion,C,A,"### ANSWER  
A"
fashion,D,D,"### ANSWER  
D"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,A,D,"가역과정은 이론적 개념으로, 실제 자연상태에서 발생하는 과정이 아니며 반대입니다. 실제 과정은 비가역적입니다.  

### ANSWER  
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,A,A,"### ANSWER  
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,C,A,"### ANSWER  
A"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,C,C,"C
### ANSWER
C"
chemical_engineering,A,C,"### ANSWER  
C"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,,[EMPTY_RESPONSE]
chemical_engineering,C,C,"### ANSWER
C

**Reasoning:**  
외부교란 변수는 시스템 외부에서 발생하는 입력 변화로, 유입액 온도와 유량은 외부 조건 변화로 교란 변수가 된다. 유출액 온도는 시스템의 출력 변수로 외부에서 주입되는 것이 아니므로 교란 변수로 보지 않는다. 사용된 수증기의 성질도 외부 조건에 따라 변할 수 있으나, 문제에서 요구하는 '보지 못하는' 변수는 유출액 온도이다."
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,B,"### ANSWER  
B"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,,[EMPTY_RESPONSE]
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,A,"### ANSWER
A"
chemical_engineering,D,,[EMPTY_RESPONSE]
chemical_engineering,B,,[EMPTY_RESPONSE]
chemical_engineering,D,,[EMPTY_RESPONSE]
chemical_engineering,B,A,"### ANSWER  
A"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,A,A,"### ANSWER  
A"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,A,A,"### ANSWER  
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,B,D,"### ANSWER  
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,D,A,"### ANSWER
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,B,B,"### ANSWER
B"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,B,,[EMPTY_RESPONSE]
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,A,B,"### ANSWER  
B"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,B,B,"### ANSWER  
B"
chemical_engineering,B,A,"### ANSWER  
A"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,D,"### ANSWER  
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,D,D,"### ANSWER
D"
chemical_engineering,C,C,"### ANSWER
C"
chemical_engineering,D,D,"### ANSWER  
D"
chemical_engineering,A,A,"### ANSWER
A"
chemical_engineering,A,A,"### ANSWER  
A"
chemical_engineering,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,A,A,"### ANSWER
A"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,D,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,B,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,,[EMPTY_RESPONSE]
telecommunications_and_wireless_technology,A,A,"### ANSWER
A"
telecommunications_and_wireless_technology,B,D,"### ANSWER
D"
telecommunications_and_wireless_technology,B,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,D,B,"### ANSWER
B"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER  
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,B,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,B,A,"### ANSWER
A"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,D,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,B,"### ANSWER  
B  

**Reasoning:**  
중앙처리장치(CPU)는 데이터 처리(선택 D)와 시스템 전체 제어(선택 A), 그리고 주변 장치 제어(선택 C)에 관여합니다. 그러나 통신회선 설정 및 제어는 통신제어장치의 역할로, CPU와 직접적인 관계가 없습니다. 따라서 정답은 B입니다."
telecommunications_and_wireless_technology,C,,[EMPTY_RESPONSE]
telecommunications_and_wireless_technology,B,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,D,,[EMPTY_RESPONSE]
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,C,B,"### ANSWER
B"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,C,A,"### ANSWER
A"
telecommunications_and_wireless_technology,D,C,"### ANSWER  
C"
telecommunications_and_wireless_technology,A,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,C,B,"### ANSWER
B"
telecommunications_and_wireless_technology,B,,[EMPTY_RESPONSE]
telecommunications_and_wireless_technology,B,C,"### ANSWER
C"
telecommunications_and_wireless_technology,A,C,"### ANSWER  
C"
telecommunications_and_wireless_technology,D,A,"### ANSWER
A"
telecommunications_and_wireless_technology,C,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,B,A,"### ANSWER
A"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,D,"### ANSWER
D"
telecommunications_and_wireless_technology,D,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,B,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,D,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,B,,[EMPTY_RESPONSE]
telecommunications_and_wireless_technology,C,A,"### ANSWER
A"
telecommunications_and_wireless_technology,B,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,C,"### ANSWER  
C"
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,C,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,A,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,C,D,"### ANSWER
D

**Reasoning:**  
To obtain SSB from DSB, one sideband must be removed. A **대역제거여파기 (band-reject filter)** is used to eliminate the unwanted sideband, passing only the desired single sideband. Band-pass filters (C) pass a band but do not specifically reject one sideband from DSB; band-reject directly blocks the undesired component.  

### ANSWER  
D"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,B,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,B,B,"### ANSWER  
B"
telecommunications_and_wireless_technology,B,B,"### ANSWER
B"
telecommunications_and_wireless_technology,D,,[EMPTY_RESPONSE]
telecommunications_and_wireless_technology,C,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,B,C,"### ANSWER
C"
telecommunications_and_wireless_technology,D,D,"### ANSWER  
D"
telecommunications_and_wireless_technology,D,D,"### ANSWER
D"
telecommunications_and_wireless_technology,B,D,"### ANSWER  
D"
